season,round,raceId,circuitId,driverId,constructorId,grid,position,positionText,points,laps,status,timeMillis,time
2011,12,Belgian Grand Prix 2011,spa,sutil,force_india,15,7,7,6.0,44,Finished,5264606,+59.713
2011,12,Belgian Grand Prix 2011,spa,massa,ferrari,4,8,8,4.0,44,Finished,5270969,+1:06.076
2011,12,Belgian Grand Prix 2011,spa,petrov,renault,10,9,9,2.0,44,Finished,5276810,+1:11.917
2011,12,Belgian Grand Prix 2011,spa,maldonado,williams,21,10,10,1.0,44,Finished,5282508,+1:17.615
2011,12,Belgian Grand Prix 2011,spa,resta,force_india,17,11,11,0.0,44,Finished,5288887,+1:23.994
2011,12,Belgian Grand Prix 2011,spa,kobayashi,sauber,12,12,12,0.0,44,Finished,5296869,+1:31.976
2011,12,Belgian Grand Prix 2011,spa,bruno_senna,renault,7,13,13,0.0,44,Finished,5297878,+1:32.985
2011,12,Belgian Grand Prix 2011,spa,trulli,lotus_racing,18,14,14,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,kovalainen,lotus_racing,16,15,15,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,barrichello,williams,14,16,16,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,ambrosio,virgin,20,17,17,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,glock,virgin,19,18,18,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,liuzzi,hrt,22,19,19,0.0,43,+1 Lap,,
2011,12,Belgian Grand Prix 2011,spa,perez,sauber,9,20,R,0.0,27,Suspension,,
2011,12,Belgian Grand Prix 2011,spa,ricciardo,hrt,23,21,R,0.0,13,Engine,,
2011,12,Belgian Grand Prix 2011,spa,hamilton,mclaren,2,22,R,0.0,12,Collision,,
2011,12,Belgian Grand Prix 2011,spa,buemi,toro_rosso,11,23,R,0.0,6,Rear wing,,
2011,12,Belgian Grand Prix 2011,spa,alguersuari,toro_rosso,6,24,R,0.0,0,Collision,,
2011,13,Italian Grand Prix 2011,monza,vettel,red_bull,1,1,1,25.0,53,Finished,4846172,1:20:46.172
2011,13,Italian Grand Prix 2011,monza,button,mclaren,3,2,2,18.0,53,Finished,4855762,+9.590
2011,13,Italian Grand Prix 2011,monza,alonso,ferrari,4,3,3,15.0,53,Finished,4863081,+16.909
2011,13,Italian Grand Prix 2011,monza,hamilton,mclaren,2,4,4,12.0,53,Finished,4863589,+17.417
2011,13,Italian Grand Prix 2011,monza,michael_schumacher,mercedes,8,5,5,10.0,53,Finished,4878849,+32.677
2011,13,Italian Grand Prix 2011,monza,massa,ferrari,6,6,6,8.0,53,Finished,4889165,+42.993
2011,13,Italian Grand Prix 2011,monza,alguersuari,toro_rosso,18,7,7,6.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,resta,force_india,11,8,8,4.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,bruno_senna,renault,10,9,9,2.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,buemi,toro_rosso,16,10,10,1.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,maldonado,williams,14,11,11,0.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,barrichello,williams,13,12,12,0.0,52,+1 Lap,,
2011,13,Italian Grand Prix 2011,monza,kovalainen,lotus_racing,20,13,13,0.0,51,+2 Laps,,
2011,13,Italian Grand Prix 2011,monza,trulli,lotus_racing,19,14,14,0.0,51,+2 Laps,,
2011,13,Italian Grand Prix 2011,monza,glock,virgin,21,15,15,0.0,51,+2 Laps,,
2011,13,Italian Grand Prix 2011,monza,ricciardo,hrt,23,16,N,0.0,39,+14 Laps,,
2011,13,Italian Grand Prix 2011,monza,perez,sauber,15,17,R,0.0,32,Gearbox,,
2011,13,Italian Grand Prix 2011,monza,kobayashi,sauber,17,18,R,0.0,21,Gearbox,,
2011,13,Italian Grand Prix 2011,monza,sutil,force_india,12,19,R,0.0,9,Hydraulics,,
2011,13,Italian Grand Prix 2011,monza,webber,red_bull,5,20,R,0.0,4,Accident,,
2011,13,Italian Grand Prix 2011,monza,ambrosio,virgin,22,21,R,0.0,1,Gearbox,,
2011,13,Italian Grand Prix 2011,monza,petrov,renault,7,22,R,0.0,0,Collision,,
2011,13,Italian Grand Prix 2011,monza,rosberg,mercedes,9,23,R,0.0,0,Collision,,
2011,13,Italian Grand Prix 2011,monza,liuzzi,hrt,24,24,R,0.0,0,Collision,,
2011,14,Singapore Grand Prix 2011,marina_bay,vettel,red_bull,1,1,1,25.0,61,Finished,7146757,1:59:06.757
2011,14,Singapore Grand Prix 2011,marina_bay,button,mclaren,3,2,2,18.0,61,Finished,7148494,+1.737
2011,14,Singapore Grand Prix 2011,marina_bay,webber,red_bull,2,3,3,15.0,61,Finished,7176036,+29.279
2011,14,Singapore Grand Prix 2011,marina_bay,alonso,ferrari,5,4,4,12.0,61,Finished,7202206,+55.449
2011,14,Singapore Grand Prix 2011,marina_bay,hamilton,mclaren,4,5,5,10.0,61,Finished,7214523,+1:07.766
2011,14,Singapore Grand Prix 2011,marina_bay,resta,force_india,10,6,6,8.0,61,Finished,7257824,+1:51.067
2011,14,Singapore Grand Prix 2011,marina_bay,rosberg,mercedes,7,7,7,6.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,sutil,force_india,9,8,8,4.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,massa,ferrari,6,9,9,2.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,perez,sauber,11,10,10,1.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,maldonado,williams,13,11,11,0.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,buemi,toro_rosso,14,12,12,0.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,barrichello,williams,12,13,13,0.0,60,+1 Lap,,
2011,14,Singapore Grand Prix 2011,marina_bay,kobayashi,sauber,17,14,14,0.0,59,+2 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,bruno_senna,renault,15,15,15,0.0,59,+2 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,kovalainen,lotus_racing,19,16,16,0.0,59,+2 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,petrov,renault,18,17,17,0.0,59,+2 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,ambrosio,virgin,22,18,18,0.0,59,+2 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,ricciardo,hrt,23,19,19,0.0,57,+4 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,liuzzi,hrt,24,20,20,0.0,57,+4 Laps,,
2011,14,Singapore Grand Prix 2011,marina_bay,alguersuari,toro_rosso,16,21,21,0.0,56,Accident,,
2011,14,Singapore Grand Prix 2011,marina_bay,trulli,lotus_racing,20,22,R,0.0,47,Gearbox,,
2011,14,Singapore Grand Prix 2011,marina_bay,michael_schumacher,mercedes,8,23,R,0.0,28,Accident,,
2011,14,Singapore Grand Prix 2011,marina_bay,glock,virgin,21,24,R,0.0,9,Accident,,
2011,15,Japanese Grand Prix 2011,suzuka,button,mclaren,2,1,1,25.0,53,Finished,5453427,1:30:53.427
2011,15,Japanese Grand Prix 2011,suzuka,alonso,ferrari,5,2,2,18.0,53,Finished,5454587,+1.160
2011,15,Japanese Grand Prix 2011,suzuka,vettel,red_bull,1,3,3,15.0,53,Finished,5455433,+2.006
2011,15,Japanese Grand Prix 2011,suzuka,webber,red_bull,6,4,4,12.0,53,Finished,5461498,+8.071
2011,15,Japanese Grand Prix 2011,suzuka,hamilton,mclaren,3,5,5,10.0,53,Finished,5477695,+24.268
2011,15,Japanese Grand Prix 2011,suzuka,michael_schumacher,mercedes,8,6,6,8.0,53,Finished,5480547,+27.120
2011,15,Japanese Grand Prix 2011,suzuka,massa,ferrari,4,7,7,6.0,53,Finished,5481667,+28.240
2011,15,Japanese Grand Prix 2011,suzuka,perez,sauber,17,8,8,4.0,53,Finished,5492804,+39.377
2011,15,Japanese Grand Prix 2011,suzuka,petrov,renault,10,9,9,2.0,53,Finished,5496034,+42.607
2011,15,Japanese Grand Prix 2011,suzuka,rosberg,mercedes,23,10,10,1.0,53,Finished,5497749,+44.322
2011,15,Japanese Grand Prix 2011,suzuka,sutil,force_india,11,11,11,0.0,53,Finished,5507874,+54.447
2011,15,Japanese Grand Prix 2011,suzuka,resta,force_india,12,12,12,0.0,53,Finished,5515753,+1:02.326
2011,15,Japanese Grand Prix 2011,suzuka,kobayashi,sauber,7,13,13,0.0,53,Finished,5517132,+1:03.705
2011,15,Japanese Grand Prix 2011,suzuka,maldonado,williams,14,14,14,0.0,53,Finished,5517621,+1:04.194
2011,15,Japanese Grand Prix 2011,suzuka,alguersuari,toro_rosso,16,15,15,0.0,53,Finished,5520050,+1:06.623
2011,15,Japanese Grand Prix 2011,suzuka,bruno_senna,renault,9,16,16,0.0,53,Finished,5526055,+1:12.628
2011,15,Japanese Grand Prix 2011,suzuka,barrichello,williams,13,17,17,0.0,53,Finished,5527618,+1:14.191
2011,15,Japanese Grand Prix 2011,suzuka,kovalainen,lotus_racing,18,18,18,0.0,53,Finished,5541251,+1:27.824
2011,15,Japanese Grand Prix 2011,suzuka,trulli,lotus_racing,19,19,19,0.0,53,Finished,5549567,+1:36.140
2011,15,Japanese Grand Prix 2011,suzuka,glock,virgin,21,20,20,0.0,51,+2 Laps,,
2011,15,Japanese Grand Prix 2011,suzuka,ambrosio,virgin,20,21,21,0.0,51,+2 Laps,,
2011,15,Japanese Grand Prix 2011,suzuka,ricciardo,hrt,22,22,22,0.0,51,+2 Laps,,
2011,15,Japanese Grand Prix 2011,suzuka,liuzzi,hrt,24,23,23,0.0,50,+3 Laps,,
2011,15,Japanese Grand Prix 2011,suzuka,buemi,toro_rosso,15,24,R,0.0,11,Wheel,,
2011,16,Korean Grand Prix 2011,yeongam,vettel,red_bull,2,1,1,25.0,55,Finished,5881994,1:38:01.994
2011,16,Korean Grand Prix 2011,yeongam,hamilton,mclaren,1,2,2,18.0,55,Finished,5894013,+12.019
2011,16,Korean Grand Prix 2011,yeongam,webber,red_bull,4,3,3,15.0,55,Finished,5894471,+12.477
2011,16,Korean Grand Prix 2011,yeongam,button,mclaren,3,4,4,12.0,55,Finished,5896688,+14.694
2011,16,Korean Grand Prix 2011,yeongam,alonso,ferrari,6,5,5,10.0,55,Finished,5897683,+15.689
2011,16,Korean Grand Prix 2011,yeongam,massa,ferrari,5,6,6,8.0,55,Finished,5907127,+25.133
2011,16,Korean Grand Prix 2011,yeongam,alguersuari,toro_rosso,11,7,7,6.0,55,Finished,5931532,+49.538
2011,16,Korean Grand Prix 2011,yeongam,rosberg,mercedes,7,8,8,4.0,55,Finished,5936047,+54.053
2011,16,Korean Grand Prix 2011,yeongam,buemi,toro_rosso,13,9,9,2.0,55,Finished,5944756,+1:02.762
2011,16,Korean Grand Prix 2011,yeongam,resta,force_india,9,10,10,1.0,55,Finished,5950596,+1:08.602
2011,16,Korean Grand Prix 2011,yeongam,sutil,force_india,10,11,11,0.0,55,Finished,5953223,+1:11.229
2011,16,Korean Grand Prix 2011,yeongam,barrichello,williams,18,12,12,0.0,55,Finished,5975062,+1:33.068
2011,16,Korean Grand Prix 2011,yeongam,bruno_senna,renault,15,13,13,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,kovalainen,lotus_racing,19,14,14,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,kobayashi,sauber,14,15,15,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,perez,sauber,17,16,16,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,trulli,lotus_racing,20,17,17,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,glock,virgin,21,18,18,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,ricciardo,hrt,24,19,19,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,ambrosio,virgin,22,20,20,0.0,54,+1 Lap,,
2011,16,Korean Grand Prix 2011,yeongam,liuzzi,hrt,23,21,21,0.0,52,+3 Laps,,
2011,16,Korean Grand Prix 2011,yeongam,maldonado,williams,16,22,R,0.0,30,Clutch,,
2011,16,Korean Grand Prix 2011,yeongam,petrov,renault,8,23,R,0.0,16,Collision,,
2011,16,Korean Grand Prix 2011,yeongam,michael_schumacher,mercedes,12,24,R,0.0,15,Collision,,
2011,17,Indian Grand Prix 2011,buddh,vettel,red_bull,1,1,1,25.0,60,Finished,5435002,1:30:35.002
2011,17,Indian Grand Prix 2011,buddh,button,mclaren,4,2,2,18.0,60,Finished,5443435,+8.433
2011,17,Indian Grand Prix 2011,buddh,alonso,ferrari,3,3,3,15.0,60,Finished,5459303,+24.301
2011,17,Indian Grand Prix 2011,buddh,webber,red_bull,2,4,4,12.0,60,Finished,5460531,+25.529
2011,17,Indian Grand Prix 2011,buddh,michael_schumacher,mercedes,11,5,5,10.0,60,Finished,5500423,+1:05.421
2011,17,Indian Grand Prix 2011,buddh,rosberg,mercedes,7,6,6,8.0,60,Finished,5501853,+1:06.851
2011,17,Indian Grand Prix 2011,buddh,hamilton,mclaren,5,7,7,6.0,60,Finished,5519185,+1:24.183
2011,17,Indian Grand Prix 2011,buddh,alguersuari,toro_rosso,10,8,8,4.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,sutil,force_india,8,9,9,2.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,perez,sauber,20,10,10,1.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,petrov,renault,16,11,11,0.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,bruno_senna,renault,14,12,12,0.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,resta,force_india,12,13,13,0.0,59,+1 Lap,,
2011,17,Indian Grand Prix 2011,buddh,kovalainen,lotus_racing,18,14,14,0.0,58,+2 Laps,,
2011,17,Indian Grand Prix 2011,buddh,barrichello,williams,15,15,15,0.0,58,+2 Laps,,
2011,17,Indian Grand Prix 2011,buddh,ambrosio,virgin,21,16,16,0.0,57,+3 Laps,,
2011,17,Indian Grand Prix 2011,buddh,karthikeyan,hrt,24,17,17,0.0,57,+3 Laps,,
2011,17,Indian Grand Prix 2011,buddh,ricciardo,hrt,23,18,18,0.0,57,+3 Laps,,
2011,17,Indian Grand Prix 2011,buddh,trulli,lotus_racing,19,19,19,0.0,55,+5 Laps,,
2011,17,Indian Grand Prix 2011,buddh,massa,ferrari,6,20,R,0.0,32,Suspension,,
2011,17,Indian Grand Prix 2011,buddh,buemi,toro_rosso,9,21,R,0.0,24,Engine,,
2011,17,Indian Grand Prix 2011,buddh,maldonado,williams,13,22,R,0.0,12,Gearbox,,
2011,17,Indian Grand Prix 2011,buddh,glock,virgin,22,23,R,0.0,2,Collision,,
2011,17,Indian Grand Prix 2011,buddh,kobayashi,sauber,17,24,R,0.0,0,Collision,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,hamilton,mclaren,2,1,1,25.0,55,Finished,5831886,1:37:11.886
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,alonso,ferrari,5,2,2,18.0,55,Finished,5840343,+8.457
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,button,mclaren,3,3,3,15.0,55,Finished,5857767,+25.881
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,webber,red_bull,4,4,4,12.0,55,Finished,5867670,+35.784
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,massa,ferrari,6,5,5,10.0,55,Finished,5882464,+50.578
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,rosberg,mercedes,7,6,6,8.0,55,Finished,5884203,+52.317
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,michael_schumacher,mercedes,8,7,7,6.0,55,Finished,5907850,+1:15.964
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,sutil,force_india,9,8,8,4.0,55,Finished,5909008,+1:17.122
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,resta,force_india,10,9,9,2.0,55,Finished,5932973,+1:41.087
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,kobayashi,sauber,16,10,10,1.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,perez,sauber,11,11,11,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,barrichello,williams,24,12,12,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,petrov,renault,12,13,13,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,maldonado,williams,23,14,14,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,alguersuari,toro_rosso,15,15,15,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,bruno_senna,renault,14,16,16,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,kovalainen,lotus_racing,17,17,17,0.0,54,+1 Lap,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,trulli,lotus_racing,18,18,18,0.0,53,+2 Laps,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,glock,virgin,19,19,19,0.0,53,+2 Laps,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,liuzzi,hrt,22,20,20,0.0,53,+2 Laps,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,ricciardo,hrt,20,21,R,0.0,48,Mechanical,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,buemi,toro_rosso,13,22,R,0.0,19,Hydraulics,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,ambrosio,virgin,21,23,R,0.0,18,Brakes,,
2011,18,Abu Dhabi Grand Prix 2011,yas_marina,vettel,red_bull,1,24,R,0.0,1,Puncture,,
2011,19,Brazilian Grand Prix 2011,interlagos,webber,red_bull,2,1,1,25.0,71,Finished,5537464,1:32:17.464
2011,19,Brazilian Grand Prix 2011,interlagos,vettel,red_bull,1,2,2,18.0,71,Finished,5554447,+16.983
2011,19,Brazilian Grand Prix 2011,interlagos,button,mclaren,3,3,3,15.0,71,Finished,5565102,+27.638
2011,19,Brazilian Grand Prix 2011,interlagos,alonso,ferrari,5,4,4,12.0,71,Finished,5572512,+35.048
2011,19,Brazilian Grand Prix 2011,interlagos,massa,ferrari,7,5,5,10.0,71,Finished,5604197,+1:06.733
2011,19,Brazilian Grand Prix 2011,interlagos,sutil,force_india,8,6,6,8.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,rosberg,mercedes,6,7,7,6.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,resta,force_india,11,8,8,4.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,kobayashi,sauber,16,9,9,2.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,petrov,renault,15,10,10,1.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,alguersuari,toro_rosso,13,11,11,0.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,buemi,toro_rosso,14,12,12,0.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,perez,sauber,17,13,13,0.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,barrichello,williams,12,14,14,0.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,michael_schumacher,mercedes,10,15,15,0.0,70,+1 Lap,,
2011,19,Brazilian Grand Prix 2011,interlagos,kovalainen,lotus_racing,19,16,16,0.0,69,+2 Laps,,
2011,19,Brazilian Grand Prix 2011,interlagos,bruno_senna,renault,9,17,17,0.0,69,+2 Laps,,
2011,19,Brazilian Grand Prix 2011,interlagos,trulli,lotus_racing,20,18,18,0.0,69,+2 Laps,,
2011,19,Brazilian Grand Prix 2011,interlagos,ambrosio,virgin,23,19,19,0.0,68,+3 Laps,,
2011,19,Brazilian Grand Prix 2011,interlagos,ricciardo,hrt,22,20,20,0.0,68,+3 Laps,,
2011,19,Brazilian Grand Prix 2011,interlagos,liuzzi,hrt,21,21,R,0.0,61,Retired,,
2011,19,Brazilian Grand Prix 2011,interlagos,hamilton,mclaren,4,22,R,0.0,46,Gearbox,,
2011,19,Brazilian Grand Prix 2011,interlagos,maldonado,williams,18,23,R,0.0,26,Retired,,
2011,19,Brazilian Grand Prix 2011,interlagos,glock,virgin,24,24,R,0.0,21,Retired,,
2012,1,Australian Grand Prix 2012,albert_park,button,mclaren,2,1,1,25.0,58,Finished,5649565,1:34:09.565
2012,1,Australian Grand Prix 2012,albert_park,vettel,red_bull,6,2,2,18.0,58,Finished,5651704,+2.139
2012,1,Australian Grand Prix 2012,albert_park,hamilton,mclaren,1,3,3,15.0,58,Finished,5653640,+4.075
2012,1,Australian Grand Prix 2012,albert_park,webber,red_bull,5,4,4,12.0,58,Finished,5654112,+4.547
2012,1,Australian Grand Prix 2012,albert_park,alonso,ferrari,12,5,5,10.0,58,Finished,5671130,+21.565
2012,1,Australian Grand Prix 2012,albert_park,kobayashi,sauber,13,6,6,8.0,58,Finished,5686331,+36.766
2012,1,Australian Grand Prix 2012,albert_park,raikkonen,lotus_f1,17,7,7,6.0,58,Finished,5687579,+38.014
2012,1,Australian Grand Prix 2012,albert_park,perez,sauber,22,8,8,4.0,58,Finished,5689023,+39.458
2012,1,Australian Grand Prix 2012,albert_park,ricciardo,toro_rosso,10,9,9,2.0,58,Finished,5689121,+39.556
2012,1,Australian Grand Prix 2012,albert_park,resta,force_india,15,10,10,1.0,58,Finished,5689302,+39.737
2012,1,Australian Grand Prix 2012,albert_park,vergne,toro_rosso,11,11,11,0.0,58,Finished,5689413,+39.848
2012,1,Australian Grand Prix 2012,albert_park,rosberg,mercedes,7,12,12,0.0,58,Finished,5707207,+57.642
2012,1,Australian Grand Prix 2012,albert_park,maldonado,williams,8,13,13,0.0,57,Accident,,
2012,1,Australian Grand Prix 2012,albert_park,glock,marussia,20,14,14,0.0,57,+1 Lap,,
2012,1,Australian Grand Prix 2012,albert_park,pic,marussia,21,15,15,0.0,53,+5 Laps,,
2012,1,Australian Grand Prix 2012,albert_park,bruno_senna,williams,14,16,16,0.0,52,Collision,,
2012,1,Australian Grand Prix 2012,albert_park,massa,ferrari,16,17,R,0.0,46,Collision,,
2012,1,Australian Grand Prix 2012,albert_park,kovalainen,caterham,18,18,R,0.0,38,Suspension,,
2012,1,Australian Grand Prix 2012,albert_park,petrov,caterham,19,19,R,0.0,34,Steering,,
2012,1,Australian Grand Prix 2012,albert_park,michael_schumacher,mercedes,4,20,R,0.0,10,Gearbox,,
2012,1,Australian Grand Prix 2012,albert_park,grosjean,lotus_f1,3,21,R,0.0,1,Collision,,
2012,1,Australian Grand Prix 2012,albert_park,hulkenberg,force_india,9,22,R,0.0,0,Collision,,
2012,1,Australian Grand Prix 2012,albert_park,rosa,hrt,0,23,F,0.0,0,Did not qualify,,
2012,1,Australian Grand Prix 2012,albert_park,karthikeyan,hrt,0,24,F,0.0,0,Did not qualify,,
2012,2,Malaysian Grand Prix 2012,sepang,alonso,ferrari,8,1,1,25.0,56,Finished,9891812,2:44:51.812
2012,2,Malaysian Grand Prix 2012,sepang,perez,sauber,9,2,2,18.0,56,Finished,9894075,+2.263
2012,2,Malaysian Grand Prix 2012,sepang,hamilton,mclaren,1,3,3,15.0,56,Finished,9906403,+14.591
2012,2,Malaysian Grand Prix 2012,sepang,webber,red_bull,4,4,4,12.0,56,Finished,9909500,+17.688
2012,2,Malaysian Grand Prix 2012,sepang,raikkonen,lotus_f1,10,5,5,10.0,56,Finished,9921268,+29.456
2012,2,Malaysian Grand Prix 2012,sepang,bruno_senna,williams,13,6,6,8.0,56,Finished,9929479,+37.667
2012,2,Malaysian Grand Prix 2012,sepang,resta,force_india,14,7,7,6.0,56,Finished,9936224,+44.412
2012,2,Malaysian Grand Prix 2012,sepang,vergne,toro_rosso,18,8,8,4.0,56,Finished,9938797,+46.985
2012,2,Malaysian Grand Prix 2012,sepang,hulkenberg,force_india,16,9,9,2.0,56,Finished,9939704,+47.892
2012,2,Malaysian Grand Prix 2012,sepang,michael_schumacher,mercedes,3,10,10,1.0,56,Finished,9941808,+49.996
2012,2,Malaysian Grand Prix 2012,sepang,vettel,red_bull,5,11,11,0.0,56,Finished,9967339,+1:15.527
2012,2,Malaysian Grand Prix 2012,sepang,ricciardo,toro_rosso,15,12,12,0.0,56,Finished,9968640,+1:16.828
2012,2,Malaysian Grand Prix 2012,sepang,rosberg,mercedes,7,13,13,0.0,56,Finished,9970405,+1:18.593
2012,2,Malaysian Grand Prix 2012,sepang,button,mclaren,2,14,14,0.0,56,Finished,9971531,+1:19.719
2012,2,Malaysian Grand Prix 2012,sepang,massa,ferrari,12,15,15,0.0,56,Finished,9989131,+1:37.319
2012,2,Malaysian Grand Prix 2012,sepang,petrov,caterham,19,16,16,0.0,55,+1 Lap,,
2012,2,Malaysian Grand Prix 2012,sepang,glock,marussia,20,17,17,0.0,55,+1 Lap,,
2012,2,Malaysian Grand Prix 2012,sepang,kovalainen,caterham,24,18,18,0.0,55,+1 Lap,,
2012,2,Malaysian Grand Prix 2012,sepang,maldonado,williams,11,19,19,0.0,54,Engine,,
2012,2,Malaysian Grand Prix 2012,sepang,pic,marussia,21,20,20,0.0,54,+2 Laps,,
2012,2,Malaysian Grand Prix 2012,sepang,karthikeyan,hrt,23,21,21,0.0,54,+2 Laps,,
2012,2,Malaysian Grand Prix 2012,sepang,rosa,hrt,22,22,22,0.0,54,+2 Laps,,
2012,2,Malaysian Grand Prix 2012,sepang,kobayashi,sauber,17,23,R,0.0,46,Retired,,
2012,2,Malaysian Grand Prix 2012,sepang,grosjean,lotus_f1,6,24,R,0.0,3,Collision,,
2012,3,Chinese Grand Prix 2012,shanghai,rosberg,mercedes,1,1,1,25.0,56,Finished,5786929,1:36:26.929
2012,3,Chinese Grand Prix 2012,shanghai,button,mclaren,5,2,2,18.0,56,Finished,5807555,+20.626
2012,3,Chinese Grand Prix 2012,shanghai,hamilton,mclaren,7,3,3,15.0,56,Finished,5812941,+26.012
2012,3,Chinese Grand Prix 2012,shanghai,webber,red_bull,6,4,4,12.0,56,Finished,5814853,+27.924
2012,3,Chinese Grand Prix 2012,shanghai,vettel,red_bull,11,5,5,10.0,56,Finished,5817412,+30.483
2012,3,Chinese Grand Prix 2012,shanghai,grosjean,lotus_f1,10,6,6,8.0,56,Finished,5818420,+31.491
2012,3,Chinese Grand Prix 2012,shanghai,bruno_senna,williams,14,7,7,6.0,56,Finished,5821526,+34.597
2012,3,Chinese Grand Prix 2012,shanghai,maldonado,williams,13,8,8,4.0,56,Finished,5822572,+35.643
2012,3,Chinese Grand Prix 2012,shanghai,alonso,ferrari,9,9,9,2.0,56,Finished,5824185,+37.256
2012,3,Chinese Grand Prix 2012,shanghai,kobayashi,sauber,3,10,10,1.0,56,Finished,5825649,+38.720
2012,3,Chinese Grand Prix 2012,shanghai,perez,sauber,8,11,11,0.0,56,Finished,5827995,+41.066
2012,3,Chinese Grand Prix 2012,shanghai,resta,force_india,15,12,12,0.0,56,Finished,5829202,+42.273
2012,3,Chinese Grand Prix 2012,shanghai,massa,ferrari,12,13,13,0.0,56,Finished,5829708,+42.779
2012,3,Chinese Grand Prix 2012,shanghai,raikkonen,lotus_f1,4,14,14,0.0,56,Finished,5837502,+50.573
2012,3,Chinese Grand Prix 2012,shanghai,hulkenberg,force_india,16,15,15,0.0,56,Finished,5838142,+51.213
