driverId,driverName,image,raceName,racePoints,cumulativePoints,raceDate,raceLatitude,raceLongitude
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,French GP,0.0,4.0,2005-07-03,46.8642,3.16361
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,British GP,0.0,4.0,2005-07-10,52.0786,-1.01694
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,German GP,0.0,4.0,2005-07-24,49.3278,8.56583
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Hungarian GP,0.0,4.0,2005-07-31,47.5789,19.2486
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Turkish GP,1.0,5.0,2005-08-21,40.9517,29.405
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Italian GP,0.0,5.0,2005-09-04,45.6156,9.28111
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Belgian GP,0.0,5.0,2005-09-11,50.4372,5.97139
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Brazilian GP,0.0,5.0,2005-09-25,-23.7036,-46.6997
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Japanese GP,0.0,5.0,2005-10-09,34.8431,136.541
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Chinese GP,4.0,9.0,2005-10-16,31.3389,121.22
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,San Marino GP,5.0,5.0,2005-04-24,44.3439,11.7167
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Spanish GP,0.0,5.0,2005-05-08,41.57,2.26111
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Monaco GP,0.0,5.0,2005-05-22,43.7347,7.42056
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,European GP,0.0,5.0,2005-05-29,50.3356,6.9475
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Canadian GP,0.0,5.0,2005-06-12,45.5,-73.5228
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,United States GP,0.0,5.0,2005-06-19,39.795,-86.2347
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,French GP,1.0,6.0,2005-07-03,46.8642,3.16361
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,British GP,0.0,6.0,2005-07-10,52.0786,-1.01694
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,German GP,0.0,6.0,2005-07-24,49.3278,8.56583
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Hungarian GP,0.0,6.0,2005-07-31,47.5789,19.2486
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Turkish GP,0.0,6.0,2005-08-21,40.9517,29.405
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Italian GP,0.0,6.0,2005-09-04,45.6156,9.28111
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Belgian GP,3.0,9.0,2005-09-11,50.4372,5.97139
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Brazilian GP,0.0,9.0,2005-09-25,-23.7036,-46.6997
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Japanese GP,0.0,9.0,2005-10-09,34.8431,136.541
villeneuve,Jacques Villeneuve,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F383_7a035665bdbe594cdab0.jpg&w=256&q=75,Chinese GP,0.0,9.0,2005-10-16,31.3389,121.22
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Spanish GP,0.0,0.0,2005-05-08,41.57,2.26111
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Monaco GP,0.0,0.0,2005-05-22,43.7347,7.42056
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,United States GP,6.0,6.0,2005-06-19,39.795,-86.2347
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,French GP,0.0,6.0,2005-07-03,46.8642,3.16361
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,British GP,0.0,6.0,2005-07-10,52.0786,-1.01694
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,German GP,0.0,6.0,2005-07-24,49.3278,8.56583
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Hungarian GP,0.0,6.0,2005-07-31,47.5789,19.2486
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Turkish GP,0.0,6.0,2005-08-21,40.9517,29.405
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Italian GP,0.0,6.0,2005-09-04,45.6156,9.28111
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Belgian GP,1.0,7.0,2005-09-11,50.4372,5.97139
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Brazilian GP,0.0,7.0,2005-09-25,-23.7036,-46.6997
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Japanese GP,0.0,7.0,2005-10-09,34.8431,136.541
monteiro,Tiago Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tiago_monteiro_spafrancorchamps2014.JPG/800px-Tiago_monteiro_spafrancorchamps2014.JPG,Chinese GP,0.0,7.0,2005-10-16,31.3389,121.22
wurz,Alexander Wurz,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-d1184785-8da1-4f1c-9285-b933005e275d.jpg,San Marino GP,6.0,6.0,2005-04-24,44.3439,11.7167
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Spanish GP,0.0,0.0,2005-05-08,41.57,2.26111
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Monaco GP,0.0,0.0,2005-05-22,43.7347,7.42056
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,United States GP,5.0,5.0,2005-06-19,39.795,-86.2347
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,French GP,0.0,5.0,2005-07-03,46.8642,3.16361
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,British GP,0.0,5.0,2005-07-10,52.0786,-1.01694
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,German GP,0.0,5.0,2005-07-24,49.3278,8.56583
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Hungarian GP,0.0,5.0,2005-07-31,47.5789,19.2486
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Turkish GP,0.0,5.0,2005-08-21,40.9517,29.405
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Italian GP,0.0,5.0,2005-09-04,45.6156,9.28111
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Belgian GP,0.0,5.0,2005-09-11,50.4372,5.97139
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Brazilian GP,0.0,5.0,2005-09-25,-23.7036,-46.6997
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Japanese GP,0.0,5.0,2005-10-09,34.8431,136.541
karthikeyan,Narain Karthikeyan,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-7301addf-eec7-4df9-bf33-78eedbd73472.jpg,Chinese GP,0.0,5.0,2005-10-16,31.3389,121.22
rosa,Pedro de la Rosa,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-5edec345-2242-4e55-801e-769d5ef69f5d.jpg,Bahrain GP,4.0,4.0,2005-04-03,26.0325,50.5106
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Spanish GP,0.0,0.0,2005-05-08,41.57,2.26111
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Monaco GP,0.0,0.0,2005-05-22,43.7347,7.42056
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,United States GP,4.0,4.0,2005-06-19,39.795,-86.2347
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,French GP,0.0,4.0,2005-07-03,46.8642,3.16361
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,British GP,0.0,4.0,2005-07-10,52.0786,-1.01694
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,German GP,0.0,4.0,2005-07-24,49.3278,8.56583
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Hungarian GP,0.0,4.0,2005-07-31,47.5789,19.2486
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Turkish GP,0.0,4.0,2005-08-21,40.9517,29.405
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Italian GP,0.0,4.0,2005-09-04,45.6156,9.28111
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Belgian GP,0.0,4.0,2005-09-11,50.4372,5.97139
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Brazilian GP,0.0,4.0,2005-09-25,-23.7036,-46.6997
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Japanese GP,0.0,4.0,2005-10-09,34.8431,136.541
albers,Christijan Albers,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-273116f6-38e0-4ae1-aff7-9c89fe0b8279.jpg,Chinese GP,0.0,4.0,2005-10-16,31.3389,121.22
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Spanish GP,0.0,0.0,2005-05-08,41.57,2.26111
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Monaco GP,0.0,0.0,2005-05-22,43.7347,7.42056
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,United States GP,3.0,3.0,2005-06-19,39.795,-86.2347
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,French GP,0.0,3.0,2005-07-03,46.8642,3.16361
friesacher,Patrick Friesacher,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-fcc1d047-2d79-419f-9e09-d4f10ed01036.jpg,British GP,0.0,3.0,2005-07-10,52.0786,-1.01694
pizzonia,Antônio Pizzonia,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-b194ab21-8e36-4b39-b218-50798014a659.jpg,Italian GP,2.0,2.0,2005-09-04,45.6156,9.28111
pizzonia,Antônio Pizzonia,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-b194ab21-8e36-4b39-b218-50798014a659.jpg,Belgian GP,0.0,2.0,2005-09-11,50.4372,5.97139
pizzonia,Antônio Pizzonia,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-b194ab21-8e36-4b39-b218-50798014a659.jpg,Brazilian GP,0.0,2.0,2005-09-25,-23.7036,-46.6997
pizzonia,Antônio Pizzonia,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-b194ab21-8e36-4b39-b218-50798014a659.jpg,Japanese GP,0.0,2.0,2005-10-09,34.8431,136.541
pizzonia,Antônio Pizzonia,https://images.motorsportstats.com/large/driverProfilePicture/driverProfilePicture-b194ab21-8e36-4b39-b218-50798014a659.jpg,Chinese GP,0.0,2.0,2005-10-16,31.3389,121.22
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,United States GP,0.0,0.0,2005-06-19,39.795,-86.2347
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,French GP,0.0,0.0,2005-07-03,46.8642,3.16361
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,British GP,0.0,0.0,2005-07-10,52.0786,-1.01694
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,German GP,0.0,0.0,2005-07-24,49.3278,8.56583
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Hungarian GP,1.0,1.0,2005-07-31,47.5789,19.2486
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Turkish GP,0.0,1.0,2005-08-21,40.9517,29.405
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Italian GP,0.0,1.0,2005-09-04,45.6156,9.28111
sato,Takuma Sato,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F12_baa0df5d5b1a4a1e854e.jpg&w=256&q=75,Belgian GP,0.0,1.0,2005-09-11,50.4372,5.97139
